ResourceName,StandardName,Definition,SourceURL
Property,ListAgentURL,The website Uniform Resource Identifier (URI) of the listing agent.,https://dd.reso.org/DD2.0/Property/ListAgentURL/
Property,ListAgentVoiceMail,North American 10-digit phone numbers should be in the format of ###-###-#### (separated by hyphens). Other conventions should use the common local standard. International numbers should be preceded by a plus symbol.,https://dd.reso.org/DD2.0/Property/ListAgentVoiceMail/
Property,ListAgentVoiceMailExt,"The extension of the given phone number, if applicable.",https://dd.reso.org/DD2.0/Property/ListAgentVoiceMailExt/
Property,ListOffice,The listing agent's office.,https://dd.reso.org/DD2.0/Property/ListOffice/
Property,ListOfficeAOR,The listing office's board or association of REALTORS®.,https://dd.reso.org/DD2.0/Property/ListOfficeAOR/
Property,ListOfficeEmail,The email address of the listing office.,https://dd.reso.org/DD2.0/Property/ListOfficeEmail/
Property,ListOfficeFax,North American 10-digit phone numbers should be in the format of ###-###-#### (separated by hyphens). Other conventions should use the common local standard. International numbers should be preceded by a plus symbol.,https://dd.reso.org/DD2.0/Property/ListOfficeFax/
Property,ListOfficeKey,"A system unique identifier. Specifically, in aggregation systems, the key is the system unique identifier from the system where the record was just retrieved. This may be identical to the related xxxId identifier, but the key is guaranteed unique for this record set. This is a foreign key relating to the Office Resource's OfficeKey.",https://dd.reso.org/DD2.0/Property/ListOfficeKey/
Property,ListOfficeMlsId,"The local, well-known identifier. This value may not be unique, specifically in the case of aggregation systems, and it should be the identifier from the original system.",https://dd.reso.org/DD2.0/Property/ListOfficeMlsId/
Property,ListOfficeName,The legal name of the brokerage representing the seller.,https://dd.reso.org/DD2.0/Property/ListOfficeName/
Property,ListOfficeNationalAssociationId,"The national association ID of the listing office (e.g., the NRDS number in the U.S.).",https://dd.reso.org/DD2.0/Property/ListOfficeNationalAssociationId/
Property,ListOfficePhone,North American 10-digit phone numbers should be in the format of ###-###-#### (separated by hyphens). Other conventions should use the common local standard. International numbers should be preceded by a plus symbol.,https://dd.reso.org/DD2.0/Property/ListOfficePhone/
Property,ListOfficePhoneExt,"The extension of the given phone number, if applicable.",https://dd.reso.org/DD2.0/Property/ListOfficePhoneExt/
Property,ListOfficeURL,The website Uniform Resource Identifier (URI) for the listing office.,https://dd.reso.org/DD2.0/Property/ListOfficeURL/
Property,ListPrice,"The current price of the property as determined by the seller and the seller's broker. For auctions, this is the minimum or reserve price.",https://dd.reso.org/DD2.0/Property/ListPrice/
Property,ListPriceLow,The lower price used for Value Range Pricing. The List Price must be greater than or equal to the ListPriceLow.,https://dd.reso.org/DD2.0/Property/ListPriceLow/
Property,ListTeam,Two or more agents working on the listing agent's team.,https://dd.reso.org/DD2.0/Property/ListTeam/
Property,ListTeamKey,"A system unique identifier. Specifically, in aggregation systems, the key is the system unique identifier from the system where the record was just retrieved. This may be identical to the related xxxId identifier, but the key is guaranteed unique for this record set. This is a foreign key relating to the Teams Resource's TeamKey.",https://dd.reso.org/DD2.0/Property/ListTeamKey/
Property,ListTeamName,The name of the team representing the seller.,https://dd.reso.org/DD2.0/Property/ListTeamName/
Property,ListingAgreement,"The nature of the agreement between the seller and the listing agent (e.g., Exclusive Agency, Open Listing).",https://dd.reso.org/DD2.0/Property/ListingAgreement/
Property,ListingContractDate,"The effective date of the agreement between the seller and the seller's broker. This is the date entered by the agent reflecting when the change occurred contractually, not a timestamp of when the change was made in the MLS.",https://dd.reso.org/DD2.0/Property/ListingContractDate/
Property,ListingId,"The well-known identifier for the listing. The value may be identical to that of the Listing Key, but the Listing ID is intended to be the value used by a human to retrieve the information about a specific listing. In a multiple originating system or a merged system, this value may not be unique and may require the use of the provider system to create a synthetic unique value.",https://dd.reso.org/DD2.0/Property/ListingId/
Property,ListingKey,"A unique identifier for this record from the immediate source. This is a string that can include a Uniform Resource Identifier (URI) or other forms. This is the local key of the system. When records are received from other systems, a local key is commonly applied. If conveying the original keys from the source or originating systems, see SourceSystemKey and OriginatingSystemKey.",https://dd.reso.org/DD2.0/Property/ListingKey/
Property,ListingService,"The type or level of service the listing member will be providing to the selling homeowner (e.g., Full Service, Limited Service, Entry Only). This will typically be a single selection.",https://dd.reso.org/DD2.0/Property/ListingService/
Property,ListingTerms,"Terms of the listing such as Lien Release, Subject to Court Approval or Owner Will Carry. Also may include options that describe the financing terms that are acceptable to the seller (i.e., Cash, Assumable, FHA, etc.).",https://dd.reso.org/DD2.0/Property/ListingTerms/
Property,ListingURL,"Provides a link to the specific listing on a brokerage website, agent website or other public-facing source.",https://dd.reso.org/DD2.0/Property/ListingURL/
Property,ListingURLDescription,"A pick list of options showing where the listing URL resides (i.e., Brokerage Website, Agent Website, etc.).",https://dd.reso.org/DD2.0/Property/ListingURLDescription/
Property,LivingArea,The total livable area within the structure.,https://dd.reso.org/DD2.0/Property/LivingArea/
Property,LivingAreaSource,"The source of the measurements. This is a pick list of options showing the source of the measurement (e.g., Agent, Assessor, Estimate).",https://dd.reso.org/DD2.0/Property/LivingAreaSource/
Property,LivingAreaUnits,"A pick list of the unit of measurement for the area (e.g., Square Feet, Square Meters).",https://dd.reso.org/DD2.0/Property/LivingAreaUnits/
Property,LockBoxLocation,A field describing the location of the lockbox.,https://dd.reso.org/DD2.0/Property/LockBoxLocation/
Property,LockBoxSerialNumber,The serial number of the lockbox placed on the property.,https://dd.reso.org/DD2.0/Property/LockBoxSerialNumber/
Property,LockBoxType,A field describing the type of lockbox.,https://dd.reso.org/DD2.0/Property/LockBoxType/
Property,Longitude,"The geographic longitude of some reference point on the property, specified in degrees and decimal parts. Positive numbers must not include the plus symbol.",https://dd.reso.org/DD2.0/Property/Longitude/
Property,LotDimensionsSource,"The source of the measurements. This may be a pick list of options showing the source of the measurement (e.g., Agent, Assessor, Estimate).",https://dd.reso.org/DD2.0/Property/LotDimensionsSource/
Property,LotFeatures,A list of features or a description of the lot included in the sale/lease.,https://dd.reso.org/DD2.0/Property/LotFeatures/
Property,LotSizeAcres,The total acres of the lot. This field is related to Lot Size Area and Lot Size Units and must be in sync with the values represented in those fields. Lot Size Source also applies to this field when used.,https://dd.reso.org/DD2.0/Property/LotSizeAcres/
Property,LotSizeArea,"The total area of the lot. See Lot Size Units for the units of measurement (e.g., square feet, square meters, acres).",https://dd.reso.org/DD2.0/Property/LotSizeArea/
Property,LotSizeDimensions,"The dimensions of the lot minimally represented as length and width (i.e. 250 x 180) or a measurement of all sides of the polygon representing the property lines of the property (i.e., 30 x 50 x 120 x 60 x 22).",https://dd.reso.org/DD2.0/Property/LotSizeDimensions/
Property,LotSizeSource,"The source of the measurements. This may be a pick list of options showing the source of the measurement (e.g., Agent, Assessor, Estimate).",https://dd.reso.org/DD2.0/Property/LotSizeSource/
Property,LotSizeSquareFeet,The total square footage of the lot. This field is related to Lot Size Area and Lot Size Units and must be in sync with the values represented in those fields. Lot Size Source also applies to this field when used.,https://dd.reso.org/DD2.0/Property/LotSizeSquareFeet/
Property,LotSizeUnits,"A pick list of the unit of measurement for the area (e.g., Square Feet, Square Meters, Acres).",https://dd.reso.org/DD2.0/Property/LotSizeUnits/
Property,MLSAreaMajor,"The major marketing area name, as defined by the MLS or other nongovernmental organization. If there is only one MLS area in use, it must be the MLSAreaMajor.",https://dd.reso.org/DD2.0/Property/MLSAreaMajor/
Property,MLSAreaMinor,"The minor/submarketing area name, as defined by the MLS or other nongovernmental organization. If there is only one MLS area in use, it must be the MLSAreaMajor.",https://dd.reso.org/DD2.0/Property/MLSAreaMinor/
Property,MainLevelBathrooms,The number of bathrooms located on the main or entry level of the property.,https://dd.reso.org/DD2.0/Property/MainLevelBathrooms/
Property,MainLevelBedrooms,The number of bedrooms located on the main or entry level of the property.,https://dd.reso.org/DD2.0/Property/MainLevelBedrooms/
Property,MaintenanceExpense,The annual expense that is not paid directly by the tenant and is included in the Operating Expense calculations.,https://dd.reso.org/DD2.0/Property/MaintenanceExpense/
Property,MajorChangeTimestamp,The timestamp of the last major change on the listing (see also MajorChangeType).,https://dd.reso.org/DD2.0/Property/MajorChangeTimestamp/
Property,MajorChangeType,"A description of the last major change on the listing (i.e., Price Reduction, Back on Market). This may be used to display on a summary view of listing results to quickly identify listings that have had major changes recently.",https://dd.reso.org/DD2.0/Property/MajorChangeType/
