ResourceName,StandardName,DisplayName,Definition,Groups,SimpleDataType,SourceResource,SugMaxLength,SugMaxPrecision,Synonyms,FrenchCanadianDisplayName,SpanishDisplayName,ElementStatus,RecordId,LegacyRecordId,LookupStatus,LookupName,RepeatingElement,PropertyTypes,Payloads,StatusChangeDate,RevisedDate,AddedInVersion,WikiPageTitle,WikiPageUrl,WikiPageId,TargetResourceKey,SourceResourceKey,BEDES
Property,Flooring,Flooring,A list of the type(s) of flooring found within the property.,Structure,"String List, Multi",,1024.0,,,Revêtement de sol,Piso,Active,48007b8,100354.0,Open with Enumerations,Flooring,No,"RESI,RLSE,RINC,MOBI,FARM,COMS,COML",IDX,2018-12-26 00:00:00,2021-06-17 00:00:00,,Flooring Field,https://ddwiki.reso.org/display/DDW20/Flooring+Field,2105205,,,"Location = ""Interior"" Opaque Surface = ""Floor"" Finish = [value]"
Property,FoundationArea,Foundation Area,The area or dimensions of the footprint of the structure on the lot.,Structure,Number,,14.0,2.0,,Dimensions des fondations,Área de Cimientos,Active,e1bcdfc,100316.0,,,No,"RESI,RLSE,RINC,MOBI,FARM,COMS,COML",,2011-11-09 00:00:00,2021-06-17 00:00:00,,FoundationArea Field,https://ddwiki.reso.org/display/DDW20/FoundationArea+Field,2105212,,,"Floor Area Qualifier = ""Footprint""Area = [value]"
Property,FoundationDetails,Foundation Details,A list of the type(s) of foundation on which the property sits.,Structure,"String List, Multi",,1024.0,,,Type de fondations,Detalle de Cimientos,Active,e8077f8,100353.0,Open with Enumerations,FoundationDetails,No,"RESI,RLSE,RINC,MOBI,FARM,COMS,COML",IDX,2018-12-26 00:00:00,2021-06-17 00:00:00,,FoundationDetails Field,https://ddwiki.reso.org/display/DDW20/FoundationDetails+Field,2105218,,,
Property,FrontageLength,Frontage Length,A textual description of the length of the frontages selected in the Frontage Type field.,Characteristics,String,,255.0,,,Longueur de la façade,Longitud de Fachada,Active,66993f5,100788.0,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2012-04-20 00:00:00,2021-06-17 00:00:00,,FrontageLength Field,https://ddwiki.reso.org/display/DDW20/FrontageLength+Field,2104948,,,
Property,FrontageType,Frontage Type,"A pick list of types of frontage (i.e., Oceanfront, Lakefront, Golf Course, etc.). Information about roads or road frontage should be located in the RoadFrontageType and RoadSurfaceType fields.",Characteristics,"String List, Multi",,1024.0,,,Type de façade,Tipo de Fachada,Active,09bb132,100786.0,Open,FrontageType,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2017-08-09 00:00:00,2021-06-17 00:00:00,,FrontageType Field,https://ddwiki.reso.org/display/DDW20/FrontageType+Field,2104952,,,
Property,FuelExpense,Fuel Expense,The annual expense that is not paid directly by the tenant and is included in the Operating Expense calculations.,Financial,Number,,14.0,2.0,,Dépenses en carburant,Gasto de Gasolina,Active,ab0705e,100266.0,,,No,"RINC,COMS,COML",,2014-07-03 00:00:00,2021-06-17 00:00:00,,FuelExpense Field,https://ddwiki.reso.org/display/DDW20/FuelExpense+Field,2105170,,,
Property,Furnished,Furnished,"The property being leased is furnished, unfurnished or partially furnished.",Characteristics,"String List, Single",,50.0,,,Meublé,Amueblado,Active,c994fbc,100936.0,Open with Enumerations,Furnished,No,RLSE,OM,2016-06-21 00:00:00,2021-06-17 00:00:00,1.4.0,Furnished Field,https://ddwiki.reso.org/display/DDW20/Furnished+Field,2104958,,,
Property,FurnitureReplacementExpense,Furniture Replacement Expense,The annual expense that is not paid directly by the tenant and is included in the Operating Expense calculations.,Financial,Number,,14.0,2.0,,Dépenses en remplacement de mobilier,Gasto de Reemplazo de Muebles,Active,c0ffa28,100265.0,,,No,RINC,,2011-11-09 00:00:00,2021-06-17 00:00:00,,FurnitureReplacementExpense Field,https://ddwiki.reso.org/display/DDW20/FurnitureReplacementExpense+Field,2105173,,,
Property,GarageSpaces,Garage Spaces,The number of spaces in the garage(s).,Structure,Number,,14.0,2.0,,Garages,Espacios de Garaje,Active,f321048,100318.0,,,No,"RESI,RLSE,RINC,MOBI,FARM",IDX,2018-12-26 00:00:00,2021-06-17 00:00:00,,GarageSpaces Field,https://ddwiki.reso.org/display/DDW20/GarageSpaces+Field,2105224,,,"Location = ""Garage""Spatial Unit Type = ""Parking space""Quantity = [value]"
Property,GarageYN,Garage Yes/No,"A flag that indicates whether or not the listing has a garage. This flag may be true/false, yes/no or some other true, false or unknown indicator. As with all flags, the field may be null.",Structure,Boolean,,,,,Garage O/N,Garaje SN,Active,f6a50ac,100317.0,,,No,"RESI,RLSE,RINC,MOBI,FARM",,2018-12-26 00:00:00,2021-06-17 00:00:00,,GarageYN Field,https://ddwiki.reso.org/display/DDW20/GarageYN+Field,2105229,,,"Location = ""Garage""Quantity = [value]"
Property,GardenerExpense,Gardener Expense,The annual expense that is not paid directly by the tenant and is included in the Operating Expense calculations.,Financial,Number,,14.0,2.0,,Dépenses en jardinage,Gasto de Jardinero,Active,36fdc2c,100264.0,,,No,RINC,,2017-08-09 00:00:00,2021-06-17 00:00:00,,GardenerExpense Field,https://ddwiki.reso.org/display/DDW20/GardenerExpense+Field,2105178,,,
Property,GrazingPermitsBlmYN,Grazing Permits BLM Yes/No,Indicates whether or not the property owner has grazing permits from the Bureau of Land Management.,Farming,Boolean,,,,,Permis de pâturage du Bureau of Land Management O/N,Permisos de Pastoreo BLM SN,Active,b209346,100290.0,,,No,FARM,OM,2014-07-03 00:00:00,2021-06-17 00:00:00,,GrazingPermitsBlmYN Field,https://ddwiki.reso.org/display/DDW20/GrazingPermitsBlmYN+Field,2105374,,,
Property,GrazingPermitsForestServiceYN,Grazing Permits Forest Service Yes/No,Indicates whether or not the property owner has grazing permits from the Forestry Service.,Farming,Boolean,,,,,Permis de pâturage du Forest Service O/N,Permisos de Pastoreo Servicio Forestal SN,Active,feae3cb,100291.0,,,No,FARM,OM,2014-07-03 00:00:00,2021-06-17 00:00:00,,GrazingPermitsForestServiceYN Field,https://ddwiki.reso.org/display/DDW20/GrazingPermitsForestServiceYN+Field,2105381,,,
Property,GrazingPermitsPrivateYN,Grazing Permits Private Yes/No,Indicates whether or not the property owner has private grazing permits.,Farming,Boolean,,,,,Permis de pâturage privé O/N,Permisos de Pastoreo Privado SN,Active,5b07360,100292.0,,,No,FARM,OM,2014-07-03 00:00:00,2021-06-17 00:00:00,,GrazingPermitsPrivateYN Field,https://ddwiki.reso.org/display/DDW20/GrazingPermitsPrivateYN+Field,2105384,,,
Property,GreenBuildingVerification,Green Building Verification,"A collection of verifications or certifications awarded to a new or pre-existing residential or commercial structure (e.g., LEED, Energy Star, ICC-700). The collection includes information about the type, year, rating and other details about the awarded performance verification.","Structure,Performance,GreenVerification",Collection,PropertyGreenVerification,,,"GreenBuildingCertification, GreenBuildingRating",,Verificación de Edificio Verde,Active,41377d9,101007.0,,,No,"RESI,RLSE,RINC,MOBI,FARM,COMS,COML",IDX,2017-08-09 00:00:00,2017-05-24 00:00:00,1.6.0,GreenBuildingVerification Field,https://ddwiki.reso.org/display/DDW20/GreenBuildingVerification+Field,2105450,,ListingKey,
Property,GreenBuildingVerificationType,Green Building Verification Type,"The name of the verification or certification awarded to a new or pre-existing residential or commercial structure (e.g., LEED, ENERGY STAR, ICC-700). In cases where more than one certification have been awarded, leverage multiple iterations of the green verification fields via the repeating element method.","Structure,Performance,GreenVerification","String List, Multi",,1024.0,,"GreenBuildingCertification, GreenBuildingVerification, GreenBuildingRating",Certification environnementale du bâtiment,Tipo de Verificación de Edificio Verde,Active,3e2b9eb,100334.0,Open with Enumerations,GreenBuildingVerificationType,Yes,"RESI,RLSE,RINC,MOBI,FARM,COMS,COML","IDX,OM",2018-12-26 00:00:00,2021-06-17 00:00:00,,GreenBuildingVerificationType Field,https://ddwiki.reso.org/display/DDW20/GreenBuildingVerificationType+Field,2105456,,,
Property,GreenEnergyEfficient,Green Energy Efficient,A pick list of general green attributes such as energy efficient doors or appliances without naming specific elements with ratings that may wane over time.,"Structure,Performance,GreenMarketing","String List, Multi",,1024.0,,,Efficacité énergétique verte,Energía Verde Eficiente,Active,0a0a3f0,100372.0,Open with Enumerations,GreenEnergyEfficient,No,"RESI,RLSE,RINC,MOBI,FARM,COMS,COML",,2018-12-26 00:00:00,2021-06-17 00:00:00,,GreenEnergyEfficient Field,https://ddwiki.reso.org/display/DDW20/GreenEnergyEfficient+Field,2105460,,,
Property,GreenEnergyGeneration,Green Energy Generation,The methods of generating power that are included in the sale or lease.,"Structure,Performance,GreenMarketing","String List, Multi",,1024.0,,,Génération d’énergie verte,Generación de Energía Verde,Active,f7f72d9,100373.0,Open with Enumerations,GreenEnergyGeneration,No,"RESI,RLSE,RINC,MOBI,FARM,COMS,COML",,2018-12-26 00:00:00,2021-06-17 00:00:00,,GreenEnergyGeneration Field,https://ddwiki.reso.org/display/DDW20/GreenEnergyGeneration+Field,2105465,,,Energy Generation Technology = [value]
Property,GreenIndoorAirQuality,Green Indoor Air Quality,A pick list of indoor air quality measures without naming specific elements with ratings that may wane over time.,"Structure,Performance,GreenMarketing","String List, Multi",,1024.0,,,Mesures environnementales de la qualité de l’air à l’intérieur,Calidad de Aire Interior Verde,Active,5ac0d4a,100376.0,Open with Enumerations,GreenIndoorAirQuality,No,"RESI,RLSE,RINC,MOBI,FARM,COMS,COML",,2018-12-26 00:00:00,2021-06-17 00:00:00,,GreenIndoorAirQuality Field,https://ddwiki.reso.org/display/DDW20/GreenIndoorAirQuality+Field,2105471,,,
Property,GreenLocation,Green Location,A pick list describing efficiencies involved with the property's location such as walkability or transportation proximity without naming specific elements with ratings that may wane over time.,"Structure,Performance,GreenMarketing","String List, Multi",,1024.0,,,Emplacement vert,Ubicación Verde,Active,abc6398,100377.0,Open,GreenLocation,No,"RESI,RLSE,RINC,MOBI,FARM,COMS,COML",,2018-12-26 00:00:00,2021-06-17 00:00:00,,GreenLocation Field,https://ddwiki.reso.org/display/DDW20/GreenLocation+Field,2105477,,,
Property,GreenSustainability,Green Sustainability,A pick list of sustainable elements used in the construction of the structure without naming specific elements with ratings that may wane over time.,"Structure,Performance,GreenMarketing","String List, Multi",,1024.0,,,Durabilité environnementale,Sostenibilidad Verde,Active,ebbf367,100374.0,Open with Enumerations,GreenSustainability,No,"RESI,RLSE,RINC,MOBI,FARM,COMS,COML",,2018-12-26 00:00:00,2021-06-17 00:00:00,,GreenSustainability Field,https://ddwiki.reso.org/display/DDW20/GreenSustainability+Field,2105483,,,
Property,GreenVerificationYN,Green Verification Yes/No,A flag indicating that the listing has a Green Verification.,"Structure,Performance,GreenVerification",Boolean,,,,,,,Active,77ffb33,,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML",,2019-09-10 00:00:00,2019-09-10 00:00:00,2.0.0,GreenVerificationYN Field,https://ddwiki.reso.org/display/DDW20/GreenVerificationYN+Field,2105461,,,
Property,GreenWaterConservation,Green Water Conservation,A pick list of general water conserving attributes of the property such as landscaping or reclamation without naming specific elements with ratings that may wane over time.,"Structure,Performance,GreenMarketing","String List, Multi",,1024.0,,,Mesures environnementales de conservation des eaux,Conservación Ecológica de Agua,Active,f890752,100375.0,Open with Enumerations,GreenWaterConservation,No,"RESI,RLSE,RINC,MOBI,FARM,COMS,COML",,2018-12-26 00:00:00,2021-06-17 00:00:00,,GreenWaterConservation Field,https://ddwiki.reso.org/display/DDW20/GreenWaterConservation+Field,2105487,,,
Property,GrossIncome,Gross Income,The actual current income from rent and all other revenue-generating sources.,Financial,Number,,14.0,2.0,"Current Income, Actual Income",Revenu brut,Ingreso Bruto,Active,93af386,100880.0,,,No,"RINC,COMS,COML,BUSO",,2014-07-03 00:00:00,2021-06-17 00:00:00,,GrossIncome Field,https://ddwiki.reso.org/display/DDW20/GrossIncome+Field,2105184,,,
Property,GrossLivingAreaAnsi,Gross Living Area ANSI,The total livable area with the structure as measured using American National Standards Institute (ANSI) measurement guidelines.,Structure,Number,,14.0,2.0,,,,Active,314b2eb,,,,No,"RESI,RLSE,RINC,MOBI,FARM",,2022-04-26 00:00:00,2022-04-26 00:00:00,2.0.0,GrossLivingAreaAnsi Field,https://ddwiki.reso.org/display/DDW20/GrossLivingAreaAnsi+Field,2105234,,,
Property,GrossScheduledIncome,Gross Scheduled Income,The maximum amount of annual rent collected if the property were 100% occupied all year and all tenants paid their rent.,Financial,Number,,14.0,2.0,Proforma Income,Revenu brut prévu,Ingreso Bruto Programado,Active,11607e7,100250.0,,,No,"RINC,COMS,COML,BUSO",,2011-11-09 00:00:00,2021-06-17 00:00:00,,GrossScheduledIncome Field,https://ddwiki.reso.org/display/DDW20/GrossScheduledIncome+Field,2105190,,,
Property,HabitableResidenceYN,Habitable Residence Yes/No,Indicates whether or not the property includes a structure that can be lived in.,Structure,Boolean,,,,,Résidence habitable O/N,Residencia Habitable SN,Active,c18c1f8,100378.0,,,No,FARM,OM,2014-07-03 00:00:00,2021-06-17 00:00:00,,HabitableResidenceYN Field,https://ddwiki.reso.org/display/DDW20/HabitableResidenceYN+Field,2105240,,,
Property,Heating,Heating,A list describing the heating features of the property.,Structure,"String List, Multi",,1024.0,,,Chauffage,Calefacción,Active,a9490d6,100340.0,Open with Enumerations,Heating,No,"RESI,RLSE,RINC,MOBI,FARM,COMS,COML",IDX,2018-12-26 00:00:00,2021-06-17 00:00:00,,Heating Field,https://ddwiki.reso.org/display/DDW20/Heating+Field,2105245,,,Heating Type = [value]
Property,HeatingYN,Heating Yes/No,Indicates whether or not the property has heating.,Structure,Boolean,,,,,Chauffage O/N,Calefacción SN,Active,7f9bcb9,100815.0,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML",IDX,2018-12-26 00:00:00,2021-06-17 00:00:00,,HeatingYN Field,https://ddwiki.reso.org/display/DDW20/HeatingYN+Field,2105252,,,"Conditioning Status = ""Heated"""
Property,HighSchool,High School,The name of the high school having a catchment area that includes the associated property.,"Location,School","String List, Single",,50.0,,,École secondaire,Escuela Secundaria,Active,608b833,100095.0,Open,HighSchool,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",IDX,2018-12-26 00:00:00,2021-06-17 00:00:00,,HighSchool Field,https://ddwiki.reso.org/display/DDW20/HighSchool+Field,2105426,,,
Property,HighSchoolDistrict,High School District,"The name of the high school district having a catchment area that includes the associated property. When only one school district is used, this field should be used over any other junior high or elementary school districts.","Location,School","String List, Single",,50.0,,SchoolDistrict,District de l’école secondaire,Distrito de Escuela Secundaria,Active,d514bc2,100098.0,Open,HighSchoolDistrict,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",IDX,2018-12-26 00:00:00,2021-06-17 00:00:00,,HighSchoolDistrict Field,https://ddwiki.reso.org/display/DDW20/HighSchoolDistrict+Field,2105432,,,
Property,HistoryTransactional,History Transactional,A collection of historical items related to the property record.,Listing,Collection,HistoryTransactional,,,,,,Active,4d0707e,,,,,,,2022-01-20 00:00:00,2022-01-20 00:00:00,1.7.0,HistoryTransactional Field,https://ddwiki.reso.org/display/DDW20/HistoryTransactional+Field,2105356,,"ResourceRecordKey, ResourceName",
Property,HomeWarrantyYN,Home Warranty Yes/No,Indicates whether or not a home warranty is included in the sale of the property.,Listing,Boolean,,,,HomeWarranty,Garantie habitation O/N,Garantía Inmobiliaria SN,Active,2e27083,100008.0,,,No,"RESI,RLSE,RINC,MOBI,FARM",,2023-08-25 00:00:00,2023-08-25 00:00:00,,HomeWarrantyYN Field,https://ddwiki.reso.org/display/DDW20/HomeWarrantyYN+Field,2105361,,,
Property,HorseAmenities,Horse Amenities,A list of horse amenities on the lot or in the community.,Characteristics,"String List, Multi",,1024.0,,,Commodités pour chevaux,Servicios Equinos,Active,836b932,100879.0,Open with Enumerations,HorseAmenities,No,"RESI,RLSE,LAND",,2018-12-26 00:00:00,2021-06-17 00:00:00,,HorseAmenities Field,https://ddwiki.reso.org/display/DDW20/HorseAmenities+Field,2104963,,,
Property,HorseYN,Horse Yes/No,Indicates whether or not the property allows for the raising of horses.,Characteristics,Boolean,,,,,Chevaux O/N,Caballo SN,Active,dc984da,100878.0,,,No,"RESI,RLSE,LAND",,2014-07-03 00:00:00,2021-06-17 00:00:00,,HorseYN Field,https://ddwiki.reso.org/display/DDW20/HorseYN+Field,2104970,,,
Property,HoursDaysOfOperation,Hours/Days Of Operation,"A simplified enumerated list of the days and hours of operation of the business being sold (e.g., Open 24 Hours, Open Seven Days). For more detailed descriptions, use the HoursDaysofOperationDescription field.",Business,"String List, Multi",,1024.0,,,Jours/heures d’exploitation,Horas Días de Operación,Active,d490477,100916.0,Open with Enumerations,HoursDaysOfOperation,No,BUSO,,2016-06-21 00:00:00,2021-06-17 00:00:00,,HoursDaysOfOperation Field,https://ddwiki.reso.org/display/DDW20/HoursDaysOfOperation+Field,2105057,,,
Property,HoursDaysOfOperationDescription,Hours/Days Of Operation Description,"A detailed description of the hours and days the business being sold is open for business. For a specific list of simplified times the business is open, use the HoursDaysOfOperation Field (enumerated).",Business,String,,255.0,,,Détails sur les jours/heures d’exploitation,Descripción de Horas Días de Operación,Active,0c8d765,100942.0,,,No,BUSO,,2015-07-21 00:00:00,2021-06-17 00:00:00,1.4.0,HoursDaysOfOperationDescription Field,https://ddwiki.reso.org/display/DDW20/HoursDaysOfOperationDescription+Field,2105063,,,
